Iteration,Time,State,Sojourn Time,Transition From,Transition To
752,2888.8651426315937,Fraud,5.535181143032789,Fraud,Infected
753,2890.4691691428307,Infected,1.6040265112369165,Infected,Acquisition
754,2901.127466047202,Acquisition,10.658296904370987,Acquisition,Clean
755,2907.880557819334,Clean,6.753091772132281,Clean,Acquisition
756,2908.4068894747593,Acquisition,0.5263316554252297,Acquisition,Infected
757,2916.3808230189934,Infected,7.97393354423394,Infected,Acquisition
758,2918.4286640285172,Acquisition,2.0478410095236947,Acquisition,Clean
759,2936.257695528085,Clean,17.829031499568,Clean,Acquisition
760,2945.55544994056,Acquisition,9.297754412474838,Acquisition,Infected
761,2947.2331723385623,Infected,1.6777223980027036,Infected,Acquisition
762,2949.741182686413,Acquisition,2.508010347850595,Acquisition,Infected
763,2951.266507526059,Infected,1.5253248396457981,Infected,Acquisition
764,2952.6597883049735,Acquisition,1.3932807789149115,Acquisition,Clean
765,2958.210136863826,Clean,5.550348558852405,Clean,Acquisition
766,2964.2017724556836,Acquisition,5.991635591857677,Acquisition,Clean
767,2970.8617020853144,Clean,6.659929629630766,Clean,Acquisition
768,2971.7572351781805,Acquisition,0.895533092865898,Acquisition,Infected
769,2972.3765856521595,Infected,0.619350473978819,Infected,Fraud
770,2972.9192848582406,Fraud,0.5426992060810558,Fraud,Fraud
771,2976.008090892897,Fraud,3.0888060346562916,Fraud,Infected
772,2979.258571365782,Infected,3.2504804728847936,Infected,Acquisition
773,2984.00851374991,Acquisition,4.749942384128391,Acquisition,Infected
774,2985.856487124932,Infected,1.8479733750217067,Infected,Acquisition
775,2986.610345323642,Acquisition,0.7538581987100035,Acquisition,Infected
776,2989.210311258379,Infected,2.599965934737011,Infected,Fraud
777,2995.1170173219566,Fraud,5.906706063577336,Fraud,Fraud
778,2996.4503249902796,Fraud,1.333307668323024,Fraud,Fraud
779,2999.900718268062,Fraud,3.450393277782686,Fraud,Fraud
780,3000.2982247021596,Fraud,0.3975064340975108,Fraud,Fraud
781,3001.856660762285,Fraud,1.558436060125579,Fraud,Fraud
782,3003.4368007260855,Fraud,1.5801399638005276,Fraud,Infected
783,3003.6163154671726,Infected,0.17951474108735868,Infected,Fraud
784,3004.384192657078,Fraud,0.7678771899053667,Fraud,Fraud
785,3010.436810159146,Fraud,6.0526175020678075,Fraud,Infected
786,3010.723027495833,Infected,0.2862173366872289,Infected,Clean
787,3017.5571123737204,Clean,6.8340848778876016,Clean,Acquisition
788,3019.7797587116056,Acquisition,2.2226463378850507,Acquisition,Infected
789,3020.181610768011,Infected,0.4018520564056619,Infected,Acquisition
790,3021.352728941661,Acquisition,1.1711181736499707,Acquisition,Infected
791,3024.4228391280053,Infected,3.070110186344099,Infected,Acquisition
792,3028.278390709919,Acquisition,3.855551581913748,Acquisition,Infected
793,3028.9725554011366,Infected,0.6941646912172417,Infected,Acquisition
794,3037.2470094020696,Acquisition,8.274454000932957,Acquisition,Infected
795,3038.3100500655446,Infected,1.063040663474941,Infected,Clean
796,3063.73173096659,Clean,25.42168090104527,Clean,Acquisition
797,3068.9025522801803,Acquisition,5.170821313590275,Acquisition,Infected
798,3073.4313811163065,Infected,4.528828836125996,Infected,Fraud
799,3077.01678459853,Fraud,3.5854034822235787,Fraud,Infected
800,3078.2286833231265,Infected,1.2118987245963382,Infected,Fraud
801,3079.296077998105,Fraud,1.0673946749783518,Fraud,Fraud
802,3080.7015915295706,Fraud,1.405513531465492,Fraud,Fraud
803,3080.8416306574,Fraud,0.14003912782937517,Fraud,Fraud
804,3081.6742998381123,Fraud,0.8326691807125207,Fraud,Fraud
805,3082.1262785584695,Fraud,0.45197872035716047,Fraud,Fraud
806,3083.011037775443,Fraud,0.8847592169738488,Fraud,Fraud
807,3083.2526175699854,Fraud,0.24157979454245532,Fraud,Fraud
808,3083.763781414984,Fraud,0.5111638449985215,Fraud,Fraud
809,3087.401507347871,Fraud,3.6377259328869957,Fraud,Fraud
810,3088.240483725319,Fraud,0.838976377447815,Fraud,Fraud
811,3091.1749404654533,Fraud,2.934456740134559,Fraud,Fraud
812,3092.7267880993186,Fraud,1.5518476338652092,Fraud,Fraud
813,3093.2463725981947,Fraud,0.5195844988759758,Fraud,Fraud
814,3094.1097379010657,Fraud,0.8633653028709836,Fraud,Fraud
815,3096.578019519927,Fraud,2.4682816188608494,Fraud,Fraud
816,3097.710259259681,Fraud,1.1322397397545372,Fraud,Fraud
817,3099.062219028851,Fraud,1.3519597691695941,Fraud,Fraud
818,3103.8775311028558,Fraud,4.815312074004711,Fraud,Fraud
819,3108.3093111556477,Fraud,4.4317800527921705,Fraud,Infected
820,3110.8935078557897,Infected,2.584196700142053,Infected,Clean
821,3121.641730938752,Clean,10.748223082962285,Clean,Acquisition
822,3122.085608243762,Acquisition,0.44387730500991907,Acquisition,Infected
823,3124.3820780291003,Infected,2.296469785338009,Infected,Acquisition
824,3131.9790407260484,Acquisition,7.596962696948241,Acquisition,Clean
825,3139.430472665366,Clean,7.451431939317422,Clean,Acquisition
826,3142.56325122148,Acquisition,3.132778556114195,Acquisition,Clean
827,3155.953168384027,Clean,13.389917162546663,Clean,Acquisition
828,3162.037014823501,Acquisition,6.08384643947438,Acquisition,Clean
829,3171.131456662179,Clean,9.094441838677884,Clean,Acquisition
830,3172.08381157984,Acquisition,0.9523549176610051,Acquisition,Infected
831,3174.776129143956,Infected,2.692317564115796,Infected,Fraud
832,3175.3552358531497,Fraud,0.5791067091936842,Fraud,Fraud
833,3175.741293644271,Fraud,0.38605779112147953,Fraud,Fraud
834,3177.594487450915,Fraud,1.8531938066440339,Fraud,Fraud
835,3178.911986335041,Fraud,1.3174988841258786,Fraud,Fraud
836,3179.2151901478983,Fraud,0.30320381285714937,Fraud,Fraud
837,3179.580838149795,Fraud,0.36564800189654967,Fraud,Infected
838,3185.6398666705686,Infected,6.059028520773722,Infected,Fraud
839,3186.3061870671604,Fraud,0.6663203965919104,Fraud,Fraud
840,3187.1953600528022,Fraud,0.889172985641905,Fraud,Fraud
841,3187.3257019932335,Fraud,0.130341940431179,Fraud,Infected
842,3187.755154597049,Infected,0.42945260381571854,Infected,Acquisition
843,3197.1760797051224,Acquisition,9.420925108073504,Acquisition,Infected
844,3199.274895470929,Infected,2.098815765806462,Infected,Fraud
845,3201.1234534729947,Fraud,1.8485580020654422,Fraud,Fraud
846,3202.7305968754877,Fraud,1.6071434024931683,Fraud,Fraud
847,3202.951508703813,Fraud,0.22091182832532147,Fraud,Fraud
848,3204.6274428461343,Fraud,1.6759341423213825,Fraud,Fraud
849,3205.592121811607,Fraud,0.9646789654723376,Fraud,Fraud
850,3207.827837630537,Fraud,2.235715818929979,Fraud,Fraud
851,3208.430878117964,Fraud,0.6030404874270352,Fraud,Fraud
852,3209.1089447596705,Fraud,0.6780666417066142,Fraud,Fraud
853,3216.473439415141,Fraud,7.364494655470424,Fraud,Fraud
854,3217.5263042429847,Fraud,1.0528648278438733,Fraud,Fraud
855,3218.3766562717283,Fraud,0.850352028743374,Fraud,Fraud
856,3218.5247715279147,Fraud,0.1481152561862231,Fraud,Fraud
857,3222.6828243437767,Fraud,4.158052815862045,Fraud,Infected
858,3226.1740200136023,Infected,3.491195669825478,Infected,Acquisition
859,3229.9277440471633,Acquisition,3.753724033560737,Acquisition,Clean
860,3238.96145033201,Clean,9.033706284846817,Clean,Acquisition
861,3242.4805148105143,Acquisition,3.519064478504237,Acquisition,Infected
862,3242.877920817494,Infected,0.39740600697979767,Infected,Acquisition
863,3249.063134149791,Acquisition,6.185213332296854,Acquisition,Infected
864,3256.0352017279697,Infected,6.972067578178537,Infected,Clean
865,3264.7923094862786,Clean,8.75710775830897,Clean,Acquisition
866,3266.247730802283,Acquisition,1.4554213160046197,Acquisition,Infected
867,3273.9004981829744,Infected,7.652767380691486,Infected,Acquisition
868,3276.9171202613034,Acquisition,3.01662207832891,Acquisition,Infected
869,3281.021654155523,Infected,4.104533894219255,Infected,Acquisition
870,3288.708509186309,Acquisition,7.686855030786408,Acquisition,Infected
871,3290.692898021906,Infected,1.984388835596854,Infected,Fraud
872,3292.3816863477077,Fraud,1.688788325802043,Fraud,Infected
873,3296.492519877805,Infected,4.110833530097157,Infected,Clean
874,3306.0322384617443,Clean,9.539718583939344,Clean,Acquisition
875,3306.724017246235,Acquisition,0.6917787844906277,Acquisition,Clean
876,3326.0974706489596,Clean,19.373453402724763,Clean,Acquisition
877,3329.7902951615965,Acquisition,3.6928245126368457,Acquisition,Clean
878,3333.1246053973623,Clean,3.3343102357659475,Clean,Acquisition
879,3336.214161931619,Acquisition,3.0895565342567943,Acquisition,Infected
880,3336.3581842671624,Infected,0.14402233554359212,Infected,Fraud
881,3338.9066849852525,Fraud,2.5485007180900525,Fraud,Fraud
882,3340.6725828998697,Fraud,1.7658979146172744,Fraud,Infected
883,3341.826070681512,Infected,1.1534877816424634,Infected,Acquisition
884,3343.6917161414785,Acquisition,1.86564545996632,Acquisition,Clean
885,3353.1951222513667,Clean,9.50340610988834,Clean,Acquisition
886,3355.4801005792683,Acquisition,2.284978327901814,Acquisition,Clean
887,3370.5435460914323,Clean,15.063445512164048,Clean,Acquisition
888,3376.5203869689426,Acquisition,5.976840877510266,Acquisition,Clean
889,3389.665852762761,Clean,13.145465793818579,Clean,Acquisition
890,3394.5574421785846,Acquisition,4.891589415823578,Acquisition,Infected
891,3399.421113147503,Infected,4.863670968918515,Infected,Acquisition
892,3402.18269605042,Acquisition,2.7615829029170147,Acquisition,Infected
893,3403.8844927513287,Infected,1.7017967009086248,Infected,Acquisition
894,3407.0798588936864,Acquisition,3.1953661423578557,Acquisition,Infected
895,3407.752175664819,Infected,0.6723167711323479,Infected,Fraud
896,3410.3884034308153,Fraud,2.636227765996304,Fraud,Fraud
897,3415.797728381135,Fraud,5.409324950319715,Fraud,Fraud
898,3418.5658594356732,Fraud,2.7681310545381925,Fraud,Fraud
899,3420.013938989745,Fraud,1.4480795540715732,Fraud,Fraud
900,3422.224041660034,Fraud,2.210102670288787,Fraud,Infected
901,3423.029092918848,Infected,0.805051258814178,Infected,Acquisition
902,3423.902658394009,Acquisition,0.8735654751608053,Acquisition,Infected
903,3426.6530022078687,Infected,2.750343813859806,Infected,Acquisition
904,3428.4612995830134,Acquisition,1.8082973751446985,Acquisition,Infected
905,3439.586826653456,Infected,11.125527070442239,Infected,Fraud
906,3440.718303694051,Fraud,1.1314770405951584,Fraud,Fraud
907,3441.1790168156285,Fraud,0.4607131215777589,Fraud,Fraud
908,3447.0082880132386,Fraud,5.829271197610011,Fraud,Fraud
909,3447.9980689439913,Fraud,0.9897809307527417,Fraud,Fraud
910,3450.4877566474593,Fraud,2.4896877034679745,Fraud,Fraud
911,3452.0932822221907,Fraud,1.6055255747313508,Fraud,Infected
912,3452.5567546536395,Infected,0.4634724314486808,Infected,Acquisition
913,3455.714607319248,Acquisition,3.1578526656084454,Acquisition,Clean
914,3460.85416827727,Clean,5.13956095802215,Clean,Acquisition
915,3462.6746921496488,Acquisition,1.8205238723787214,Acquisition,Clean
916,3471.6569863933137,Clean,8.982294243665002,Clean,Acquisition
917,3475.540564206992,Acquisition,3.8835778136780927,Acquisition,Clean
918,3489.6084963758967,Clean,14.067932168904989,Clean,Acquisition
919,3493.868559550064,Acquisition,4.260063174167492,Acquisition,Clean
920,3498.4616530934,Clean,4.5930935433357405,Clean,Acquisition
921,3498.826386606261,Acquisition,0.36473351286137534,Acquisition,Infected
922,3502.3753274514715,Infected,3.548940845210446,Infected,Clean
923,3505.547701301604,Clean,3.1723738501322245,Clean,Acquisition
924,3517.7930184096667,Acquisition,12.245317108062824,Acquisition,Clean
925,3527.7692293496325,Clean,9.976210939965851,Clean,Acquisition
926,3536.673746275655,Acquisition,8.904516926022692,Acquisition,Infected
927,3539.0684946109554,Infected,2.394748335300493,Infected,Fraud
928,3543.4180423683797,Fraud,4.349547757424232,Fraud,Infected
929,3546.5256002874444,Infected,3.1075579190645413,Infected,Fraud
930,3548.0481948777774,Fraud,1.5225945903331077,Fraud,Fraud
931,3548.8191320818523,Fraud,0.7709372040750772,Fraud,Fraud
932,3551.9682658995234,Fraud,3.1491338176709216,Fraud,Infected
933,3554.941881345488,Infected,2.9736154459647306,Infected,Clean
934,3564.8155898015934,Clean,9.873708456105323,Clean,Acquisition
935,3572.5711917514477,Acquisition,7.755601949854125,Acquisition,Infected
936,3572.871298928506,Infected,0.3001071770581113,Infected,Acquisition
937,3573.429630217977,Acquisition,0.5583312894711957,Acquisition,Infected
938,3577.064555658462,Infected,3.6349254404849587,Infected,Acquisition
939,3582.370606074657,Acquisition,5.306050416195357,Acquisition,Infected
940,3583.183139460052,Infected,0.8125333853952132,Infected,Acquisition
941,3586.2734814197233,Acquisition,3.0903419596713615,Acquisition,Clean
942,3589.235374862409,Clean,2.9618934426857093,Clean,Acquisition
943,3590.410085570383,Acquisition,1.174710707974135,Acquisition,Infected
944,3593.533735197084,Infected,3.1236496267007583,Infected,Clean
945,3604.3606353862397,Clean,10.826900189155715,Clean,Acquisition
946,3605.8454200166493,Acquisition,1.4847846304097556,Acquisition,Infected
947,3607.4046004400766,Infected,1.55918042342733,Infected,Clean
948,3625.5719079236947,Clean,18.167307483617904,Clean,Acquisition
949,3630.7637829520568,Acquisition,5.19187502836221,Acquisition,Infected
950,3631.0493556626143,Infected,0.28557271055744426,Infected,Acquisition
951,3637.290819086379,Acquisition,6.241463423764876,Acquisition,Clean
952,3646.5441867555996,Clean,9.253367669220628,Clean,Acquisition
953,3654.7685454093626,Acquisition,8.224358653762694,Acquisition,Infected
954,3659.1236123892204,Infected,4.355066979857841,Infected,Acquisition
955,3660.208720895984,Acquisition,1.0851085067634327,Acquisition,Infected
956,3667.4076432856036,Infected,7.198922389619656,Infected,Acquisition
957,3669.78662105852,Acquisition,2.3789777729163997,Acquisition,Clean
958,3675.6129542759995,Clean,5.826333217479882,Clean,Acquisition
959,3679.9906815452055,Acquisition,4.377727269205961,Acquisition,Infected
960,3682.545254188196,Infected,2.5545726429903843,Infected,Acquisition
961,3683.404749770546,Acquisition,0.8594955823501795,Acquisition,Infected
962,3686.9661584264236,Infected,3.561408655877549,Infected,Clean
963,3690.8701587744576,Clean,3.9040003480338474,Clean,Acquisition
964,3694.9171859213006,Acquisition,4.04702714684289,Acquisition,Infected
965,3695.7074846568016,Infected,0.7902987355007799,Infected,Acquisition
966,3701.367424080361,Acquisition,5.659939423559587,Acquisition,Infected
967,3702.127382450496,Infected,0.7599583701348308,Infected,Clean
968,3706.918760539485,Clean,4.791378088989096,Clean,Acquisition
969,3709.3335595148383,Acquisition,2.41479897535336,Acquisition,Infected
970,3714.628134558037,Infected,5.2945750431984475,Infected,Acquisition
971,3715.4559262281145,Acquisition,0.8277916700775484,Acquisition,Clean
972,3718.952498838235,Clean,3.496572610120332,Clean,Acquisition
973,3724.1679662368197,Acquisition,5.21546739858476,Acquisition,Clean
974,3728.641589779996,Clean,4.473623543176605,Clean,Acquisition
975,3731.4511406523256,Acquisition,2.809550872329401,Acquisition,Clean
976,3740.601241726743,Clean,9.150101074417208,Clean,Acquisition
977,3746.435245642179,Acquisition,5.834003915435712,Acquisition,Clean
978,3753.618832780948,Clean,7.183587138769166,Clean,Acquisition
979,3756.0345126004,Acquisition,2.41567981945179,Acquisition,Clean
980,3761.8151110143067,Clean,5.78059841390676,Clean,Acquisition
981,3766.2278071964824,Acquisition,4.412696182175879,Acquisition,Clean
982,3771.093029532659,Clean,4.865222336176541,Clean,Acquisition
983,3774.6400575373336,Acquisition,3.5470280046747775,Acquisition,Clean
984,3778.013969589296,Clean,3.3739120519621126,Clean,Acquisition
985,3782.8697448801367,Acquisition,4.855775290840941,Acquisition,Clean
986,3787.163314520506,Clean,4.293569640369305,Clean,Acquisition
987,3791.362809485195,Acquisition,4.199494964689242,Acquisition,Infected
988,3803.729151199065,Infected,12.366341713870263,Infected,Acquisition
989,3805.38492040698,Acquisition,1.6557692079149255,Acquisition,Infected
990,3806.187747389053,Infected,0.802826982073001,Infected,Acquisition
991,3810.7686967574773,Acquisition,4.580949368424089,Acquisition,Clean
992,3817.705654034447,Clean,6.936957276969787,Clean,Acquisition
993,3820.0124122444768,Acquisition,2.306758210029808,Acquisition,Infected
994,3822.4518007425545,Infected,2.4393884980777605,Infected,Acquisition
995,3824.09274311705,Acquisition,1.6409423744955751,Acquisition,Infected
996,3824.831008581078,Infected,0.7382654640284694,Infected,Acquisition
997,3827.5185510573074,Acquisition,2.687542476229157,Acquisition,Clean
998,3846.3093593307212,Clean,18.79080827341397,Clean,Acquisition
999,3847.9092790178324,Acquisition,1.5999196871110661,Acquisition,Clean
1000,3859.777605578681,Clean,11.86832656084845,Clean,Acquisition
1001,3871.348259904365,Acquisition,11.570654325684108,Acquisition,Clean
1002,3894.4585304152233,Clean,23.11027051085813,Clean,Acquisition
1003,3898.493680405144,Acquisition,4.035149989920458,Acquisition,Infected
1004,3899.9482502008645,Infected,1.454569795720586,Infected,Fraud
1005,3900.4883471954286,Fraud,0.540096994563926,Fraud,Infected
1006,3902.2460575809655,Infected,1.7577103855369591,Infected,Fraud
1007,3904.225534302547,Fraud,1.9794767215816982,Fraud,Fraud
1008,3907.645840435267,Fraud,3.4203061327196074,Fraud,Fraud
1009,3913.4262067031686,Fraud,5.780366267901783,Fraud,Fraud
1010,3914.0546074604017,Fraud,0.6284007572329589,Fraud,Fraud
1011,3914.1020329032317,Fraud,0.0474254428299501,Fraud,Fraud
1012,3915.0966093818506,Fraud,0.9945764786191281,Fraud,Fraud
1013,3916.387683238299,Fraud,1.2910738564481514,Fraud,Fraud
1014,3918.978464064414,Fraud,2.5907808261150675,Fraud,Fraud
1015,3921.0383012174043,Fraud,2.0598371529905775,Fraud,Fraud
1016,3921.4523703711916,Fraud,0.4140691537873928,Fraud,Fraud
1017,3923.19025357677,Fraud,1.7378832055784925,Fraud,Fraud
1018,3925.278672100259,Fraud,2.08841852348901,Fraud,Infected
1019,3927.5980948754377,Infected,2.3194227751786816,Infected,Acquisition
1020,3935.5457629987736,Acquisition,7.947668123335774,Acquisition,Infected
1021,3941.6546918733993,Infected,6.108928874625704,Infected,Clean
1022,3944.9688302778245,Clean,3.314138404425368,Clean,Acquisition
1023,3949.7660654484034,Acquisition,4.797235170578984,Acquisition,Infected
1024,3950.3514898655044,Infected,0.5854244171008463,Infected,Acquisition
1025,3952.108590561327,Acquisition,1.7571006958226332,Acquisition,Infected
1026,3960.9092928695754,Infected,8.800702308248066,Infected,Acquisition
1027,3964.0686134343946,Acquisition,3.1593205648192377,Acquisition,Clean
1028,3967.0863871985034,Clean,3.017773764108638,Clean,Acquisition
1029,3971.723220804486,Acquisition,4.636833605982546,Acquisition,Infected
1030,3974.0676146507494,Infected,2.344393846263099,Infected,Fraud
1031,3975.6480723479267,Fraud,1.580457697177061,Fraud,Infected
1032,3980.4306658656647,Infected,4.7825935177380945,Infected,Fraud
1033,3980.6291429695916,Fraud,0.19847710392687135,Fraud,Fraud
1034,3982.542673799736,Fraud,1.9135308301442904,Fraud,Fraud
1035,3983.4970216529605,Fraud,0.9543478532245084,Fraud,Infected
1036,3986.3996995446214,Infected,2.9026778916608156,Infected,Acquisition
1037,3987.661895426579,Acquisition,1.2621958819577443,Acquisition,Infected
1038,3994.7126698989773,Infected,7.050774472398031,Infected,Clean
1039,4001.625516851506,Clean,6.912846952528709,Clean,Acquisition
1040,4008.806626633367,Acquisition,7.181109781861411,Acquisition,Clean
1041,4010.2230585223338,Clean,1.4164318889667193,Clean,Acquisition
1042,4019.363572727016,Acquisition,9.140514204682583,Acquisition,Infected
1043,4022.017966976477,Infected,2.6543942494609833,Infected,Acquisition
1044,4024.954260177258,Acquisition,2.9362932007811704,Acquisition,Infected
1045,4026.9615200989206,Infected,2.0072599216622153,Infected,Fraud
1046,4031.9014962121887,Fraud,4.939976113267918,Fraud,Fraud
1047,4032.7991770441163,Fraud,0.8976808319275684,Fraud,Fraud
1048,4035.649537299203,Fraud,2.850360255086651,Fraud,Fraud
1049,4036.7693141900118,Fraud,1.119776890808862,Fraud,Fraud
1050,4037.5942212338646,Fraud,0.8249070438529059,Fraud,Fraud
1051,4038.884823328072,Fraud,1.2906020942070988,Fraud,Fraud
1052,4039.8344868136637,Fraud,0.9496634855918024,Fraud,Infected
1053,4042.427805149512,Infected,2.5933183358482754,Infected,Acquisition
1054,4046.8854922333758,Acquisition,4.4576870838639024,Acquisition,Infected
1055,4054.443010567319,Infected,7.557518333943306,Infected,Acquisition
1056,4056.9169974695333,Acquisition,2.4739869022141194,Acquisition,Infected
1057,4057.3037827813646,Infected,0.3867853118313833,Infected,Acquisition
1058,4064.0570464652947,Acquisition,6.7532636839298865,Acquisition,Infected
1059,4074.3856115610292,Infected,10.328565095734533,Infected,Fraud
1060,4075.265786466274,Fraud,0.8801749052447576,Fraud,Fraud
1061,4082.1993004005353,Fraud,6.933513934260958,Fraud,Fraud
1062,4083.2638915601624,Fraud,1.0645911596271969,Fraud,Fraud
1063,4083.3783714005617,Fraud,0.11447984039911477,Fraud,Fraud
1064,4084.9593413803154,Fraud,1.5809699797537449,Fraud,Fraud
1065,4085.879950451119,Fraud,0.920609070803333,Fraud,Fraud
1066,4086.0582626273463,Fraud,0.17831217622749676,Fraud,Infected
1067,4087.3752374650044,Infected,1.3169748376578838,Infected,Fraud
1068,4088.461387477308,Fraud,1.086150012303508,Fraud,Fraud
1069,4090.8525064220194,Fraud,2.3911189447113856,Fraud,Fraud
1070,4093.155999000054,Fraud,2.30349257803499,Fraud,Infected
1071,4093.68668946113,Infected,0.5306904610757638,Infected,Acquisition
1072,4096.129049418205,Acquisition,2.442359957075367,Acquisition,Infected
1073,4101.720570404859,Infected,5.591520986654758,Infected,Acquisition
1074,4106.023059696429,Acquisition,4.3024892915697315,Acquisition,Infected
1075,4107.7648749989,Infected,1.7418153024713279,Infected,Acquisition
1076,4117.767313978758,Acquisition,10.002438979857239,Acquisition,Infected
1077,4119.373798543819,Infected,1.6064845650617898,Infected,Acquisition
1078,4123.325471270586,Acquisition,3.9516727267666156,Acquisition,Clean
1079,4137.257531105003,Clean,13.93205983441732,Clean,Acquisition
1080,4138.088668899114,Acquisition,0.8311377941104591,Acquisition,Infected
1081,4146.119280218666,Infected,8.030611319551614,Infected,Acquisition
1082,4149.987682889466,Acquisition,3.868402670799773,Acquisition,Infected
1083,4154.948432159382,Infected,4.960749269916301,Infected,Acquisition
1084,4161.916892073851,Acquisition,6.968459914468953,Acquisition,Infected
1085,4163.7784139235655,Infected,1.8615218497139887,Infected,Acquisition
1086,4174.8493471054335,Acquisition,11.07093318186818,Acquisition,Infected
1087,4175.290711981874,Infected,0.4413648764400654,Infected,Acquisition
1088,4185.52078708638,Acquisition,10.230075104505811,Acquisition,Infected
1089,4187.990640063785,Infected,2.469852977404612,Infected,Acquisition
1090,4191.434145667536,Acquisition,3.443505603750863,Acquisition,Clean
1091,4195.663882933885,Clean,4.229737266349756,Clean,Acquisition
1092,4204.05551101643,Acquisition,8.39162808254468,Acquisition,Infected
1093,4207.532728400352,Infected,3.477217383923257,Infected,Fraud
1094,4208.496118946048,Fraud,0.9633905456961596,Fraud,Fraud
1095,4214.909852133751,Fraud,6.413733187702807,Fraud,Infected
1096,4217.247294601165,Infected,2.3374424674137884,Infected,Fraud
1097,4218.923716678974,Fraud,1.6764220778094434,Fraud,Fraud
1098,4219.092809791986,Fraud,0.16909311301148675,Fraud,Fraud
1099,4219.251879910856,Fraud,0.15907011886997927,Fraud,Fraud
1100,4220.095983320631,Fraud,0.8441034097750976,Fraud,Infected
1101,4231.704664435428,Infected,11.608681114796964,Infected,Fraud
1102,4232.047315609128,Fraud,0.34265117370095954,Fraud,Fraud
1103,4234.189573836457,Fraud,2.1422582273288393,Fraud,Fraud
1104,4235.938122153105,Fraud,1.7485483166473177,Fraud,Fraud
1105,4239.03189883188,Fraud,3.0937766787758463,Fraud,Fraud
1106,4241.32214995902,Fraud,2.290251127139132,Fraud,Fraud
1107,4241.9445111999175,Fraud,0.6223612408974548,Fraud,Fraud
1108,4244.47007152773,Fraud,2.5255603278131624,Fraud,Fraud
1109,4247.333248592458,Fraud,2.8631770647283323,Fraud,Infected
1110,4247.427585082331,Infected,0.0943364898723835,Infected,Fraud
1111,4248.9685785658885,Fraud,1.5409934835575778,Fraud,Fraud
1112,4252.461932104267,Fraud,3.4933535383785776,Fraud,Infected
1113,4256.630247102888,Infected,4.168314998619878,Infected,Fraud
1114,4259.905949638303,Fraud,3.275702535415615,Fraud,Fraud
1115,4263.914602390531,Fraud,4.008652752228161,Fraud,Fraud
1116,4268.241460407068,Fraud,4.326858016537069,Fraud,Infected
1117,4269.937822837422,Infected,1.6963624303533686,Infected,Clean
1118,4283.216939949965,Clean,13.279117112543613,Clean,Acquisition
1119,4286.021253828156,Acquisition,2.8043138781902845,Acquisition,Infected
1120,4288.010031929871,Infected,1.9887781017150559,Infected,Acquisition
1121,4298.518857824923,Acquisition,10.50882589505143,Acquisition,Infected
1122,4299.615370964165,Infected,1.0965131392418122,Infected,Fraud
1123,4299.890248486623,Fraud,0.27487752245853897,Fraud,Fraud
1124,4301.970486045806,Fraud,2.0802375591833453,Fraud,Fraud
1125,4304.217481137273,Fraud,2.246995091467852,Fraud,Infected
1126,4307.6153791571305,Infected,3.397898019857536,Infected,Acquisition
1127,4313.938912129449,Acquisition,6.323532972318464,Acquisition,Infected
1128,4318.666133679223,Infected,4.727221549774562,Infected,Acquisition
1129,4320.899124004988,Acquisition,2.232990325765018,Acquisition,Clean
1130,4339.18532729226,Clean,18.286203287272077,Clean,Acquisition
1131,4344.112896925492,Acquisition,4.927569633232795,Acquisition,Infected
1132,4345.608946914122,Infected,1.4960499886295227,Infected,Acquisition
1133,4356.531512284044,Acquisition,10.92256536992223,Acquisition,Infected
1134,4360.649592679961,Infected,4.118080395916762,Infected,Acquisition
1135,4364.283868820874,Acquisition,3.6342761409130295,Acquisition,Infected
1136,4366.944403093326,Infected,2.6605342724525,Infected,Acquisition
1137,4370.113333396389,Acquisition,3.1689303030624676,Acquisition,Infected
1138,4373.40303828701,Infected,3.289704890620798,Infected,Clean
1139,4381.219301568065,Clean,7.816263281055634,Clean,Acquisition
1140,4387.142105738314,Acquisition,5.9228041702493925,Acquisition,Clean
1141,4393.598323460917,Clean,6.456217722602325,Clean,Acquisition
1142,4395.698455653537,Acquisition,2.1001321926209604,Acquisition,Infected
1143,4396.531300948056,Infected,0.832845294518615,Infected,Acquisition
1144,4399.970705904254,Acquisition,3.4394049561979805,Acquisition,Clean
1145,4403.986517940393,Clean,4.015812036139778,Clean,Acquisition
1146,4405.551727130716,Acquisition,1.5652091903227439,Acquisition,Clean
1147,4407.3817597250945,Clean,1.8300325943778377,Clean,Acquisition
1148,4409.529908893477,Acquisition,2.1481491683828517,Acquisition,Clean
1149,4415.348126086486,Clean,5.818217193009266,Clean,Acquisition
1150,4415.422938295932,Acquisition,0.07481220944553135,Acquisition,Clean
1151,4422.918759651955,Clean,7.495821356023078,Clean,Acquisition
1152,4440.012905754188,Acquisition,17.09414610223331,Acquisition,Clean
1153,4449.662597481509,Clean,9.649691727320382,Clean,Acquisition
1154,4462.757265717663,Acquisition,13.094668236154185,Acquisition,Infected
1155,4465.188731549811,Infected,2.4314658321470732,Infected,Acquisition
1156,4471.429010739803,Acquisition,6.240279189992601,Acquisition,Clean
1157,4488.608337447414,Clean,17.179326707610993,Clean,Acquisition
1158,4493.421267742484,Acquisition,4.812930295069918,Acquisition,Clean
1159,4500.877861726721,Clean,7.4565939842366005,Clean,Acquisition
1160,4503.224511582289,Acquisition,2.346649855567962,Acquisition,Infected
1161,4507.231231930674,Infected,4.006720348385413,Infected,Fraud
